name,id,date,text,polarity,retweet,fav,follower,friendscount,avg_re,avg_fav
BarackObama,7.90E+17,21-10-2016 20:47,"b""Don't get tripped up by misinformation. Join the @OFA Truth Team today: https://t.co/09BpA6F9Ne https://t.co/Nxgp87o4iq""",0,919,3357,101652970,623384,5956,20389
BarackObama,7.90E+17,21-10-2016 16:40,"b""Being able to stay on a parent's plan enables millions of young adults to make choices about their future with the\xe2\x80\xa6 https://t.co/1lSzxCHZVf""",4,2540,11944,101652970,623384,5956,20389
BarackObama,7.89E+17,21-10-2016 14:55,"b'""Because of Obamacare, another 20 million Americans now know the financial security of health insurance."" https://t.co/eNd6J8bMxm'",0,1694,7648,101652970,623384,5956,20389
BarackObama,7.89E+17,20-10-2016 20:42,"b""Stand up for the law that's helped 20 million more Americans gain health coverage. Join Team @Obamacare today: https://t.co/XiNXrgnPoF""",4,1028,4588,101652970,623384,5956,20389
BarackObama,7.89E+17,20-10-2016 18:47,"b""There's still more work to do, but let's celebrate how far we've come. https://t.co/kUVWn68kJw""",4,1501,6822,101652970,623384,5956,20389
BarackObama,7.89E+17,20-10-2016 17:52,b'LIVE: President Obama is in Miami talking about the progress made possible by the Affordable Care Act. https://t.co/7FsQXut07O',4,614,2725,101652970,623384,5956,20389
BarackObama,7.89E+17,20-10-2016 17:29,"b""RT @WhiteHouse: Each day, @POTUS reads 10 letters from Americans. Today, we're sharing some of the letters written about #ACA: https://t.co\xe2\x80\xa6""",0,789,0,101652970,623384,5956,20389
BarackObama,7.89E+17,20-10-2016 16:54,b'Tune in at 1:55 p.m. ET to watch President Obama speak about the successes of the Affordable Care Act. https://t.co/7FsQXut07O',0,488,2332,101652970,623384,5956,20389
BarackObama,7.89E+17,20-10-2016 15:35,"b""There's a lot of misinformation floating around. Make sure you've got the facts\xe2\x80\x94join the @OFA Truth Team:\xe2\x80\xa6 https://t.co/SpfRFK5LWq""",4,1065,3720,101652970,623384,5956,20389
BarackObama,7.89E+17,19-10-2016 20:10,"b'From coast to coast, editorial boards are denouncing Senate obstructionism. Take a look: https://t.co/vqDr2bBiVr #DoYourJob'",0,990,3396,101652970,623384,5956,20389
BarackObama,7.89E+17,19-10-2016 18:07,"b'Our Supreme Court has been short a justice for far too long. #DoYourJob, Senate leaders. https://t.co/yJlejtHjr0'",4,1383,4405,101652970,623384,5956,20389
BarackObama,7.89E+17,19-10-2016 15:56,"b'RT @SecBurwell: Today, 20M more Americans have coverage thanks to the #ACA. Our uninsured rate is the lowest in our nation\xe2\x80\x99s history. Lowes\xe2\x80\xa6'",4,988,0,101652970,623384,5956,20389
BarackObama,7.89E+17,19-10-2016 15:09,b'The need for a ninth justice is undeniably clear. #DoYourJob https://t.co/L1EBgNbh3Q',4,2424,7605,101652970,623384,5956,20389
BarackObama,7.88E+17,18-10-2016 20:00,"b""We can't afford to let this be the new normal. https://t.co/nJzyfz2Zlw #ActOnClimate""",4,1896,4501,101652970,623384,5956,20389
BarackObama,7.88E+17,18-10-2016 18:25,b'Denying climate change is dangerous. Join @OFA supporters in standing up for bold action now: https://t.co/JZnvlb080l #ActOnClimate',-4,739,2904,101652970,623384,5956,20389
BarackObama,7.88E+17,18-10-2016 17:10,"b""Climate change is real, but so is the progress we're making to #ActOnClimate. Let's keep it up. https://t.co/GOFKXQblGJ""",4,2083,8258,101652970,623384,5956,20389
BarackObama,7.88E+17,18-10-2016 15:45,b'This is just the latest step forward in the push to #ActOnClimate. https://t.co/UDInkidKkP',4,835,3396,101652970,623384,5956,20389
BarackObama,7.88E+17,17-10-2016 22:14,b'Read why @FLOTUS is fighting to ensure that girls everywhere have access to quality education. https://t.co/xleq3HHSZt #LetGirlsLearn',0,1378,5601,101652970,623384,5956,20389
BarackObama,7.88E+17,17-10-2016 21:07,"b'Wildfires in the next few decades could be ""unrecognizable"" to previous generations\xe2\x80\x94because of climate change: https://t.co/vM3xM6mCf3'",-4,1230,3292,101652970,623384,5956,20389
BarackObama,7.88E+17,17-10-2016 18:46,"b""Senate leaders are blocking the Supreme Court nomination for their own political gain\xe2\x80\x94don't be silent: https://t.co/OMdTVim0TC #DoYourJob""",4,1404,3848,101652970,623384,5956,20389
BarackObama,7.88E+17,17-10-2016 16:32,"b'RT @WhiteHouse: ""Nobody should be priced out of a higher education."" \xe2\x80\x94@POTUS on the progress we\'ve made: https://t.co/4YohVv7Qea https://t.\xe2\x80\xa6'",4,728,0,101652970,623384,5956,20389
BarackObama,7.88E+17,17-10-2016 15:33,b'RT @WHLive: Watch as @POTUS speaks on the progress made to ensure every student has the opportunity to realize their potential: https://t.c\xe2\x80\xa6',0,417,0,101652970,623384,5956,20389
BarackObama,7.88E+17,17-10-2016 15:30,"b""Senate leaders have recognized Judge Garland's impeccable credentials in the past. He deserves a fair hearing and a\xe2\x80\xa6 https://t.co/w9bPtpSmm7""",4,3454,11163,101652970,623384,5956,20389
BarackObama,7.87E+17,14-10-2016 21:17,b'We need a fully functional Supreme Court. Editorial boards across the country agree: https://t.co/BkLrNaTtzN #DoYourJob',0,1064,3765,101652970,623384,5956,20389
BarackObama,7.87E+17,14-10-2016 19:20,b'The American Bar Association gave Judge Garland its highest rating. Senate leaders: #DoYourJob and fill the #SCOTUS\xe2\x80\xa6 https://t.co/iTVTqGIUvV',0,5450,13978,101652970,623384,5956,20389
BarackObama,7.87E+17,14-10-2016 17:31,b'Denying climate change is dangerous. Join @OFA supporters in standing up for bold action now: https://t.co/7MDQGYgX2u #ActOnClimate',-4,737,2785,101652970,623384,5956,20389
BarackObama,7.87E+17,14-10-2016 16:18,"b'Cynics, take note: When we #ActOnClimate, we build a stronger future. https://t.co/wHHMdo2ro6'",0,1121,4225,101652970,623384,5956,20389
BarackObama,7.87E+17,13-10-2016 21:30,"b'""That\xe2\x80\x99s how we will overcome the challenges we face: by unleashing the power of all of us for all of us."" Read more: https://t.co/VxpwLIR4uF'",4,1982,6778,101652970,623384,5956,20389
BarackObama,7.87E+17,13-10-2016 20:29,b'Check out the most recent editorial boards calling on Senate leaders to vote on Judge Garland: https://t.co/hzuhZYevfo #DoYourJob',4,763,2631,101652970,623384,5956,20389
BarackObama,7.87E+17,13-10-2016 18:29,"b""Senate leaders have undercut the functionality of the Supreme Court, and that's unacceptable. #DoYourJob https://t.co/5HFXhgTMoP""",0,2555,8876,101652970,623384,5956,20389
BarackObama,7.87E+17,13-10-2016 16:53,"b""Senate leaders' political games are handicapping the Supreme Court\xe2\x80\x94and judgeships across the country. https://t.co/PhKOBKXLmS #DoYourJob""",0,1052,3222,101652970,623384,5956,20389
BarackObama,7.87E+17,13-10-2016 15:24,"b""RT @WIRED: After eight years in office, @POTUS remains optimistic about the world's future. His essay as WIRED\xe2\x80\x99s guest editor: https://t.co\xe2\x80\xa6""",0,2571,0,101652970,623384,5956,20389
BarackObama,7.86E+17,12-10-2016 21:02,b'LIVE: President Obama is speaking at a reception celebrating #HispanicHeritageMonth. https://t.co/FK0ytbKw1q',4,562,2276,101652970,623384,5956,20389
BarackObama,7.86E+17,12-10-2016 20:54,"b'RT @WhiteHouse: In honor of #HispanicHeritageMonth, we celebrate the progress that Hispanic Americans have made under @POTUS: https://t.co/\xe2\x80\xa6'",0,543,0,101652970,623384,5956,20389
BarackObama,7.86E+17,12-10-2016 19:43,"b""Support the bold steps we're taking against climate change. Say you're ready to #ActOnClimate: https://t.co/EtwjaKgYFW""",4,566,2289,101652970,623384,5956,20389
BarackObama,7.86E+17,12-10-2016 17:57,"b'Last week, more than 190 countries reached a landmark deal to reduce carbon pollution from aviation. https://t.co/LRYkXVw3rO #ActOnClimate'",4,917,3605,101652970,623384,5956,20389
BarackObama,7.86E+17,12-10-2016 16:35,"b""Let's leave our children and grandchildren a planet that's healthier than the one we have today. #ActOnClimate https://t.co/mP29bpRdU9""",0,3751,12279,101652970,623384,5956,20389
BarackObama,7.86E+17,12-10-2016 15:25,"b""Climate change's effects are devastating. Denying the science behind it does nothing to help. https://t.co/Rww40wwgD9 #ActOnClimate""",-4,1269,3497,101652970,623384,5956,20389
BarackObama,7.86E+17,11-10-2016 23:59,"b'""On behalf of Michelle and our family, G\xe2\x80\x99mar Chatimah Tovah."" \xe2\x80\x94President Obama #YomKippur'",0,1671,7521,101652970,623384,5956,20389
BarackObama,7.86E+17,11-10-2016 21:18,"b'""LGBT individuals deserve to know their country stands beside them."" \xe2\x80\x94President Obama #NationalComingOutDay https://t.co/op7nBzbaod'",0,20383,44100,101652970,623384,5956,20389
BarackObama,7.86E+17,11-10-2016 20:02,b'The Supreme Court must remain above politics. Judge Garland needs a hearing and a vote. #DoYourJob https://t.co/eVSPSIFNpB',0,3116,10168,101652970,623384,5956,20389
BarackObama,7.86E+17,11-10-2016 18:38,"b""Don't stand idly by while Senate leaders continue to block Judge Garland from a fair hearing and vote: https://t.co/TSavHP3mHg #DoYourJob""",4,922,3203,101652970,623384,5956,20389
BarackObama,7.86E+17,11-10-2016 17:26,"b""Judge Garland is just as qualified now as he was in 1997, Senate leaders. It's time to #DoYourJob. https://t.co/j1lEkdMYV6""",0,2346,7287,101652970,623384,5956,20389
BarackObama,7.86E+17,11-10-2016 15:31,b'Dispel misinformation with facts from the @OFA Truth Team. https://t.co/zjexLUJXAC',0,470,1877,101652970,623384,5956,20389
BarackObama,7.85E+17,07-10-2016 22:03,"b""The uninsured rate is the lowest it's been in decades, thanks to #Obamacare. Spread the word.\xe2\x80\xa6 https://t.co/ZkN8HVbn3E""",4,1830,6646,101652970,623384,5956,20389
BarackObama,7.84E+17,07-10-2016 20:38,b'Deadline tonight\xe2\x80\x94help rein in payday lenders that succeed by targeting vulnerable Americans: https://t.co/7OlpH6OFek #StopTheDebtTrap',-4,664,2361,101652970,623384,5956,20389
BarackObama,7.84E+17,07-10-2016 19:54,b'The Obama administration and @CFPB are working to protect consumers and #StopTheDebtTrap. https://t.co/UMO01OUkdh',0,605,2582,101652970,623384,5956,20389
BarackObama,7.84E+17,07-10-2016 18:02,"b'Our economy is on a better, stronger course. https://t.co/yzB6x7CExJ'",4,628,2587,101652970,623384,5956,20389
BarackObama,7.84E+17,07-10-2016 16:16,"b""The economic progress we've made is undeniable\xe2\x80\x94let's keep it up. https://t.co/gAlfaC1hkI""",4,1127,3861,101652970,623384,5956,20389
BarackObama,7.84E+17,07-10-2016 15:14,"b""Check out President Obama's essay in @TheEconomist on the unique challenges the American economy faces. https://t.co/jKJNCrQALL""",4,1192,3330,101652970,623384,5956,20389
BarackObama,7.84E+17,07-10-2016 13:59,"b'The economy added 156,000 jobs in September\xe2\x80\x94extending the longest streak of total job growth on record.'",0,2183,7906,101652970,623384,5956,20389
BarackObama,7.84E+17,06-10-2016 18:35,b'ICYMI: Read about the historic #ParisAgreement and what it means for the fight to #ActOnClimate. https://t.co/eMefgFZk53',0,745,2679,101652970,623384,5956,20389
BarackObama,7.84E+17,06-10-2016 17:22,"b'RT @WhiteHouse: This is #SXSL: The White House festival of ideas, art, and action. Take a peek inside: https://t.co/BbvvMEaQTF https://t.co\xe2\x80\xa6'",4,714,0,101652970,623384,5956,20389
BarackObama,7.84E+17,06-10-2016 15:48,b'The cost of clean energy technology dropped significantly over the last eight years. Get the chart: https://t.co/fuGQMXeRYb #ActOnClimate',4,908,3289,101652970,623384,5956,20389
BarackObama,7.84E+17,05-10-2016 21:30,b'This historic step in the fight to #ActOnClimate came faster than anyone predicted. https://t.co/W2rtcNXkI7',0,1333,5523,101652970,623384,5956,20389
BarackObama,7.84E+17,05-10-2016 20:44,"b'""Today is a historic day in the fight to protect our planet for future generations."" \xe2\x80\x94President Obama #ActOnClimate https://t.co/x3dJSCYUcj'",0,1767,6141,101652970,623384,5956,20389
BarackObama,7.84E+17,05-10-2016 19:30,b'LIVE: President Obama is delivering a statement on the Paris Climate Agreement. https://t.co/mNpQ6QyA91',4,491,1893,101652970,623384,5956,20389
BarackObama,7.84E+17,05-10-2016 15:50,b'Read from @NYTopinion about why filling the Supreme Court vacancy is crucial for our democracy: https://t.co/zuSWzxSaqW #DoYourJob',0,771,2420,101652970,623384,5956,20389
BarackObama,7.83E+17,04-10-2016 20:30,"b""Enough is enough. Say it's time for Senate leaders to get to work: https://t.co/2M789YIcBk #DoYourJob""",0,694,2680,101652970,623384,5956,20389
BarackObama,7.83E+17,04-10-2016 18:28,"b'""Everybody cares about their kids, their grandkids, and the kind of world we pass on to them."" \xe2\x80\x94President Obama https://t.co/cfxpSBNWIU'",4,2022,7035,101652970,623384,5956,20389
BarackObama,7.83E+17,04-10-2016 16:53,b'Take what matters with you. https://t.co/E0hXWSu1q3 https://t.co/KJJdkE8DML',0,747,3403,101652970,623384,5956,20389
BarackObama,7.83E+17,04-10-2016 15:08,"b""We've come a long way, but the fight for fairness and an economy that works for everyone continues. https://t.co/WWRhZHwYWE""",-4,1643,6447,101652970,623384,5956,20389
BarackObama,7.83E+17,03-10-2016 19:57,b'RT @NatGeoChannel: Tonight @POTUS will be joined by @LeoDiCaprio for a conversation on combating climate change: https://t.co/yCN9K74Jnj #S\xe2\x80\xa6',0,1333,0,101652970,623384,5956,20389
BarackObama,7.83E+17,03-10-2016 18:24,"b""Side-by-side for 24 years. Here's to many more. #HappyAnniversary https://t.co/nh8Xfc7IWU""",4,120737,308100,101652970,623384,5956,20389
BarackObama,7.83E+17,03-10-2016 16:55,"b'RT @WhiteHouse: Today, @POTUS is bringing something new to the South Lawn. Find out why: https://t.co/JvtZFKpQKZ'",4,356,0,101652970,623384,5956,20389
BarackObama,7.83E+17,03-10-2016 15:30,b'Facts matter. Stay informed with the @OFA Truth Team: https://t.co/O8PhOX5jJ3',0,472,1971,101652970,623384,5956,20389
BarackObama,7.82E+17,01-10-2016 16:06,"b'RT @OFA: ""Since I took office, another ten million private-sector workers have gained paid sick leave."" \xe2\x80\x94President Obama https://t.co/Ud3vq\xe2\x80\xa6'",-4,475,0,101652970,623384,5956,20389
BarackObama,7.82E+17,01-10-2016 14:46,"b'In the weekly address, President Obama discusses why access to paid leave is so important. https://t.co/q9kDEqYs5u #LeadOnLeave'",4,828,3675,101652970,623384,5956,20389
BarackObama,7.82E+17,30-09-2016 21:32,"b""Parents shouldn't have to choose between a paycheck and taking care of a sick child at home. #LeadOnLeave https://t.co/FF4hTkgOZy""",-4,2224,8532,101652970,623384,5956,20389
BarackObama,7.82E+17,30-09-2016 20:11,"b'After thirty years in Congress, Senator, this should not be your proudest accomplishment. https://t.co/FwGAJsBCoo\xe2\x80\xa6 https://t.co/86F1fhUWsp'",0,2062,5275,101652970,623384,5956,20389
BarackObama,7.82E+17,30-09-2016 17:47,"b""We need a fully functioning Supreme Court. Speak up if you agree it's time for a hearing and a vote: https://t.co/d6nmum1Ut7 #DoYourJob""",0,961,3435,101652970,623384,5956,20389
BarackObama,7.82E+17,30-09-2016 15:57,"b'There has never been a more qualified nominee, Senate leaders. He deserves a fair hearing and a vote. #DoYourJob https://t.co/qtzcY3iwyl'",4,3149,9824,101652970,623384,5956,20389
BarackObama,7.82E+17,29-09-2016 21:55,"b""It's the Senate's job to fairly consider Supreme Court nominees. Their refusal to do so is unacceptable: https://t.co/s8FdCa0tq6 #DoYourJob""",4,1074,3609,101652972,623384,5956,20389
BarackObama,7.82E+17,29-09-2016 19:41,"b'""Everybody gets sick."" Check out what President Obama is doing to extend access to paid sick leave: https://t.co/gOAc2HAkQg #LeadOnLeave'",-4,679,2836,101652972,623384,5956,20389
BarackObama,7.82E+17,29-09-2016 17:59,b'RT @ErnestMoniz: THIS is what a #CleanEnergy revolution looks like. New report out today \xe2\x86\x92 https://t.co/o13p5fPNDg #ActOnClimate https://t.\xe2\x80\xa6',4,347,0,101652972,623384,5956,20389
BarackObama,7.82E+17,29-09-2016 16:33,b'Never underestimate the strength and resilience of the American economy. https://t.co/OFTN2FlRtq',0,1351,5503,101652972,623384,5956,20389
BarackObama,7.82E+17,29-09-2016 15:12,b'RT @Slate: President Obama answers Slate\xe2\x80\x99s questions about his administration\xe2\x80\x99s new rule extending paid sick leave: https://t.co/8AdEx431QN\xe2\x80\xa6',-4,291,0,101652972,623384,5956,20389
BarackObama,7.81E+17,28-09-2016 17:49,b'The @OFA Truth Team makes it easy to stay informed. Join today: https://t.co/Q0axQYyJY1',4,374,1563,101652972,623384,5956,20389
BarackObama,7.81E+17,28-09-2016 15:16,"b""This is no accident\xe2\x80\x94we're making a comeback because together, we've fought hard to support American families. https://t.co/LTk7SiTexP""",-4,3132,10954,101652972,623384,5956,20389
